,fed_rssd,inst.webaddr,cbsa_metro,mutual,cert,docket,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,county,cbsa_metro_name,estymd,offdom,offfor,stmult,specgrp,subchaps,insdate,effdate,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb
1635,382443,www.ftsbia.com,,Stock,14392,12433,1208483,Farmers Trust & Savings Bank,Williamsburg,IA,52361,3/31/2019,5/19/2019,NM,510 Elm Street,"FTS FINANCIAL, INC.",Iowa,,1/1/1934,2,0,0,2,1,5/1/1934,3/18/2009,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
1636,646042,http://www.ftnsbank.net,,Stock,8510,15720,1135534,Farmers Trust & Savings Bank,Earling,IA,51530,3/31/2019,5/19/2019,NM,122 Main Street,J. CARL H. BANCORPORATION,Shelby,,1/1/1892,3,0,0,2,1,1/1/1934,6/3/2010,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Chicago,Western,Western,0,1
1637,543945,www.farmerstrust.com,,Stock,12858,15429,1200777,Farmers Trust and Savings Bank,Spencer,IA,51301,3/31/2019,5/19/2019,NM,125 West 4th Street,"EASTER ENTERPRISES, INC.",Clay,,4/7/1916,1,0,0,4,1,1/1/1934,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1
1638,825847,www.ftsbbank.com,,Stock,14195,15624,2630773,Farmers Trust and Savings Bank,Buffalo Center,IA,50424,3/31/2019,5/19/2019,SM,101-106 Fifth Street,"KOSS-WINN BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS",Winnebago,,1/1/1914,5,0,1,2,1,4/5/1934,2/3/2017,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
1639,653134,http://www.fmbanking.com,29180.0,Stock,9327,0,0,Farmers-Merchants Bank & Trust Company,Breaux Bridge,LA,70517,3/31/2019,5/19/2019,NM,100 South Main Street,,Saint Martin,"Lafayette, LA",1/1/1932,7,0,0,4,1,1/1/1934,3/31/2006,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
1640,948036,www.fmbankil.com,19340.0,Stock,11329,0,3530786,Farmers-Merchants Bank of Illinois,Joy,IL,61260,3/31/2019,5/19/2019,NM,101 W Main St.,MERCHANTS BANCORP,Mercer,"Davenport-Moline-Rock Island, IA-IL",1/1/1921,5,0,0,4,0,1/1/1934,10/22/2018,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1
1641,477376,,,Stock,6149,0,2332572,Farmington State Bank,Farmington,WA,99128,3/31/2019,5/19/2019,NM,103 North First Street,FARMINGTON FINANCE CORPORATION,Whitman,,5/10/1929,1,0,0,2,0,1/1/1934,1/4/2019,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,1
1642,675079,http://www.fayettesavings.com,,Stock,31936,7624,4993173,"Fayette Savings Bank, SSB",La Grange,TX,78945,3/31/2019,5/19/2019,SB,111 East Travis,"FAYETTE BANCSHARES, INC.",Fayette,,1/1/1976,3,0,0,5,1,8/29/1978,8/1/2016,0,0,FDIC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1
1643,450753,http://www.fayettevillebank.com,,Stock,3195,0,2112439,Fayetteville Bank,Fayetteville,TX,78940,3/31/2019,5/19/2019,NM,107 West Fayette Street,"INDUSTRY BANCSHARES, INC.",Fayette,,2/16/1917,3,0,0,7,0,1/1/1934,8/26/2013,0,0,FDIC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,0
1644,314444,www.fbtbank.com,,Stock,1028,11303,1099092,FBT Bank & Mortgage,Fordyce,AR,71742,3/31/2019,5/19/2019,SM,200 West Fourth Street,"FBT BANCSHARES, INC.",Dallas,,1/6/1931,5,0,0,8,1,1/1/1934,9/24/2012,0,1,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1
1645,1459717,http://www.fcbbanks.com,41180.0,Stock,33005,0,1250473,FCB Banks,Collinsville,IL,62234,3/31/2019,5/19/2019,NM,800 Belt Line Road,"FIRST CO BANCORP, INC.",Madison,"St. Louis, MO-IL",7/9/1990,19,0,1,4,0,7/9/1990,10/21/2017,0,0,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1
1646,321947,http://www.fcnbank.com,,Stock,4319,11268,1134069,"FCN Bank, National Association",Brookville,IN,47012,3/31/2019,5/19/2019,N,501 Main Street,FCN BANC CORP.,Franklin,,1/1/1900,5,0,1,4,0,1/1/1934,3/31/2006,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1
1647,2107181,,17140.0,Stock,33831,16138,0,FDS Bank,Mason,OH,45040,3/31/2019,5/19/2019,SA,"9111 Duke Blvd, # 100",,Warren,"Cincinnati, OH-KY-IN",9/8/1993,1,0,0,7,0,9/8/1993,11/1/2012,0,0,OCC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1
1648,119872,www.fsbdover.com,14460.0,Non-Stock,29744,3997,0,Federal Savings Bank,Dover,NH,3820,3/31/2019,5/19/2019,SA,633 Central Avenue,,Strafford,"Boston-Cambridge-Newton, MA-NH",1/1/1890,5,0,0,4,0,8/16/1951,7/21/2011,0,1,OCC,DIF,New York,NEW YORK,Concord,Boston,Northeastern,Northeast,0,1
1649,640143,www.federatedbank.com,,Stock,10464,0,2357575,Federated Bank,Onarga,IL,60955,3/31/2019,5/19/2019,NM,107 North Chestnut,"ADMIRAL FAMILY BANKS, INC.",Iroquois,,1/1/1918,4,0,0,7,1,1/1/1934,3/31/2006,0,1,FDIC,DIF,Chicago,CHICAGO,Champaign,Chicago,Central,Central,0,1
1650,764142,www.federationbankia.com,26980.0,Stock,14352,0,2604493,Federation Bank,Washington,IA,52353,3/31/2019,5/19/2019,NM,102 East Main Street,WASHINGTON BANCORP,Washington,"Iowa City, IA",11/1/1906,4,0,0,2,1,4/18/1934,12/14/2010,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
1651,879439,http://www.felicianabank.com,12940.0,Stock,1380,0,4211336,Feliciana Bank & Trust Company,Clinton,LA,70722,3/31/2019,5/19/2019,NM,10926 Plank Road,"FELICIANA BANCSHARES, INC.",East Feliciana,"Baton Rouge, LA",1/20/1904,3,0,0,4,1,1/1/1934,3/31/2006,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
1652,3202962,www.fidelitybankwf.com,48660.0,Stock,57621,0,3121344,Fidelity Bank,Wichita Falls,TX,76308,3/31/2019,5/19/2019,NM,"2525 Kell Blvd, # 100","FIRST BANCSHARES OF TEXAS, INC.",Wichita,"Wichita Falls, TX",9/9/2003,7,0,0,4,0,9/9/2003,4/28/2014,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1
1653,598534,www.lionbank.com,12060.0,Stock,21440,9286,1081118,Fidelity Bank,Atlanta,GA,30305,3/31/2019,5/19/2019,NM,3490 Piedmont Road Ne,FIDELITY SOUTHERN CORPORATION,Fulton,"Atlanta-Sandy Springs-Roswell, GA",2/12/1974,71,0,1,4,0,2/12/1974,3/1/2016,0,1,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,0
1654,193247,www.fidelity-bank.com,19780.0,Stock,14251,11001,3231382,FIDELITY BANK,West Des Moines,IA,50266,3/31/2019,5/19/2019,NM,177 S. Jordan Creek Parkway,"MAXIMUM BANCSHARES, INC.",Dallas,"Des Moines-West Des Moines, IA",1/1/1927,3,0,0,4,1,4/18/1934,3/20/2009,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
1655,9357,www.fidelitybankmn.com,33460.0,Stock,20268,14336,3362923,Fidelity Bank,Edina,MN,55435,3/31/2019,5/19/2019,NM,7600 Parklawn Avenue,FIDELITY HOLDING COMPANY,Hennepin,"Minneapolis-St. Paul-Bloomington, MN-WI",10/8/1970,1,0,0,4,1,10/8/1970,11/13/2012,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
1656,255574,http://bankwithfidelity.com,35380.0,Non-Stock,28316,1355,0,FIDELITY BANK,New Orleans,LA,70113,3/31/2019,5/19/2019,SB,1001 Julia St Ste 112a,,Orleans,"New Orleans-Metairie, LA",1/1/1908,24,0,1,4,0,1/16/1936,12/31/2018,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
1657,762474,www.fidelitybank.com,48620.0,Stock,30895,6081,0,Fidelity Bank,Wichita,KS,67202,3/31/2019,5/19/2019,SA,100 East English Street,,Sedgwick,"Wichita, KS",1/1/1956,20,0,1,4,0,12/30/1957,4/26/2014,0,0,OCC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,0
1658,939249,http://www.bankfidelity.com,20220.0,Stock,14382,10560,1203778,Fidelity Bank & Trust,Dubuque,IA,52002,3/31/2019,5/19/2019,NM,4250 Asbury Road,FIDELITY COMPANY,Dubuque,"Dubuque, IA",4/20/1910,20,0,1,2,0,5/19/1934,12/4/2015,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
1659,1516423,http://www.fbfna.com,37340.0,Stock,33198,12240,0,"Fidelity Bank of Florida, National Association",Merritt Island,FL,32953,3/31/2019,5/19/2019,N,1380 N. Courtenay Parkway,,Brevard,"Palm Bay-Melbourne-Titusville, FL",11/26/1990,2,0,0,4,0,11/26/1990,3/31/2006,0,0,OCC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1
1660,741068,http://www.fbot.com,47380.0,Stock,21455,0,1108501,Fidelity Bank of Texas,Waco,TX,76708,3/31/2019,5/19/2019,NM,1901 West Lake Shore Drive,"FIDELITY BANCSHARES, INC.",Mclennan,"Waco, TX",3/1/1974,2,0,0,4,0,3/1/1974,8/24/2016,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1
1661,933377,www.fidelitybankonline.com,49340.0,Stock,26451,2284,3454220,Fidelity Co-operative Bank,Fitchburg,MA,1420,3/31/2019,5/19/2019,SB,675 Main Street,FIDELITY MUTUAL HOLDING COMPANY,Worcester,"Worcester, MA-CT",1/1/1888,13,0,0,4,0,12/6/1985,4/1/2018,0,0,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1
1662,446176,www.fidfedsl.com,18140.0,Stock,29521,3587,0,Fidelity Federal Savings and Loan Association of Delaware,Delaware,OH,43015,3/31/2019,5/19/2019,SA,60 North Sandusky St,,Delaware,"Columbus, OH",1/1/1887,2,0,0,5,0,1/10/1936,7/21/2011,0,0,OCC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1
1663,848248,http://www.fidelitybanker.com,32820.0,Stock,19644,0,1491641,Fidelity National Bank,West Memphis,AR,72301,3/31/2019,5/19/2019,N,330 West Broadway,"CARLSON BANCSHARES, INC.",Crittenden,"Memphis, TN-MS-AR",11/4/1966,4,0,0,4,1,11/4/1966,3/31/2006,0,0,OCC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Western,0,1
1664,2914268,http://www.fidelity.com,14460.0,Stock,35206,16116,0,"Fidelity Personal Trust Company, FSB",Boston,MA,2210,3/31/2019,5/19/2019,SA,"245 Summer St., 2nd Fl.",,Suffolk,"Boston-Cambridge-Newton, MA-NH",5/15/2000,3,0,1,7,0,5/15/2000,1/1/2017,0,1,OCC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,0
1665,777375,www.fsbristol.com,37980.0,Non-Stock,30954,6167,0,Fidelity Savings and Loan Association of Bucks Co,Bristol,PA,19007,3/31/2019,5/19/2019,SA,237 Radcliffe St,,Bucks,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1885,2,0,0,5,0,3/13/1958,1/1/2018,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1
1666,55653,www.fidelitytopeka.com,45820.0,Stock,1150,0,1066526,Fidelity State Bank and Trust Company,Topeka,KS,66603,3/31/2019,5/19/2019,NM,600 Kansas Avenue,"FIDELITY KANSAS BANKSHARES, INC.",Shawnee,"Topeka, KS",4/29/1922,4,0,0,4,1,1/1/1934,3/2/2016,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1
1667,618740,www.fieldandmain.com,21780.0,Stock,13838,11436,4353049,Field & Main Bank,Henderson,KY,42420,3/31/2019,5/19/2019,SM,140 North Main Street,"FIELD & MAIN BANCORP, INC.",Henderson,"Evansville, IN-KY",2/2/1934,5,0,1,4,0,2/5/1934,8/26/2015,0,1,FED,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1
1668,3664588,www.fieldpointprivate.com,14860.0,Stock,58741,18058,5097340,Fieldpoint Private Bank & Trust,Greenwich,CT,6830,3/31/2019,5/19/2019,SM,100 Field Point Road,"FIELDPOINT PRIVATE HOLDINGS, INC.",Fairfield,"Bridgeport-Stamford-Norwalk, CT",4/30/2008,2,0,1,4,0,4/30/2008,4/25/2018,0,1,FED,DIF,New York,NEW YORK,Hartford,New York,Northeastern,Northeast,0,1
1669,837970,www.fifthdistrict.com,35380.0,Non-Stock,27697,133,0,Fifth District Savings Bank,New Orleans,LA,70114,3/31/2019,5/19/2019,SA,4000 General Degaulle Dr,,Orleans,"New Orleans-Metairie, LA",1/1/1926,7,0,0,5,0,8/3/1935,4/1/2016,0,0,OCC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
1670,723112,https://www.53.com,17140.0,Stock,6672,0,1070345,Fifth Third Bank,Cincinnati,OH,45263,3/31/2019,5/19/2019,SM,38 Fountain Square Plaza,FIFTH THIRD BANCORP,Hamilton,"Cincinnati, OH-KY-IN",1/1/1865,1168,1,1,4,0,1/1/1934,5/3/2019,0,1,FED,DIF,Chicago,WASHINGTON,Cincinnati,Cleveland,Central,Central,0,0
1671,827560,www.financefactors.com,46520.0,Stock,25158,9145,0,"Finance Factors, Ltd.",Honolulu,HI,96813,3/31/2019,5/19/2019,NM,1164 Bishop Street,,Honolulu,"Urban Honolulu, HI",5/14/1952,13,0,1,4,0,6/4/1984,3/13/2019,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,1,0
1672,590976,www.finfedmem.com,32820.0,Stock,31840,7523,1144741,Financial Federal Bank,Memphis,TN,38120,3/31/2019,5/19/2019,SM,"1715 Aaron Brenner Drive, #",FINANCIAL FEDCORP INC,Shelby,"Memphis, TN-MS-AR",1/1/1973,1,0,0,4,1,1/14/1977,5/27/2014,0,0,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1
1673,88950,www.financialsecuritybank.com,,Stock,10176,0,1124435,Financial Security Bank,Kerkhoven,MN,56252,3/31/2019,5/19/2019,NM,1011 Atlantic Ave,"KERKHOVEN BANCSHARES, INC.",Swift,,1/1/1906,2,0,0,4,1,1/1/1934,5/3/2013,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
1674,3547131,http://www.finemarkbank.com,15980.0,Stock,58486,0,3547159,FineMark National Bank & Trust,Fort Myers,FL,33919,3/31/2019,5/19/2019,N,12681 Creekside Lane,"FINEMARK HOLDINGS, INC.",Lee,"Cape Coral-Fort Myers, FL",2/16/2007,13,0,1,6,0,2/16/2007,5/12/2008,0,0,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,0
1675,2880019,www.finwisebank.com,41620.0,Stock,35323,0,3157549,FinWise Bank,Sandy,UT,84094,3/31/2019,5/19/2019,NM,820 East 9400 South,ALL WEST BANCORP,Salt Lake,"Salt Lake City, UT",7/25/2000,2,0,0,4,0,7/25/2000,3/7/2016,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,West,0,1
1676,328058,http://www.fnbthomas.com,,Stock,4209,14735,1057636,First  Bank of Thomas,Thomas,OK,73669,3/31/2019,5/19/2019,SM,301 West Broadway Street,FIRST THOMAS BAN CORP.,Custer,,5/28/1904,1,0,0,4,1,1/1/1934,12/21/2017,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1
1677,442806,www.firstipswich.com,14460.0,Stock,2595,12749,2631510,First  Ipswich Bank,Ipswich,MA,1938,3/31/2019,5/19/2019,SM,31 Market Street,"BROOKLINE BANCORP, INC.",Essex,"Boston-Cambridge-Newton, MA-NH",7/25/1892,6,0,0,4,0,1/1/1934,6/29/2012,0,1,FED,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1
1678,721949,www.firstandfarmers.com,,Stock,2738,9695,2022444,"First & Farmers National Bank, Inc.",Somerset,KY,42501,3/31/2019,5/19/2019,N,100 Public Square,"ALBANY BANCORP, INC.",Pulaski,,10/15/1903,12,0,0,8,0,1/1/1934,6/1/2010,0,0,OCC,DIF,Chicago,CHICAGO,Elizabethtown,Cleveland,Central,Southeast,0,1
1679,391418,www.firstandpeoplesbank.com,26580.0,Stock,8122,0,1363935,First & Peoples Bank and Trust Company,Russell,KY,41169,3/31/2019,5/19/2019,NM,1001 Deidrich Boulevard,"FIRST & PEOPLES BANCSHARES, INC.",Greenup,"Huntington-Ashland, WV-KY-OH",2/28/1932,4,0,0,8,0,1/1/1934,7/13/2016,0,1,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1
1680,62772,www.firstadvantagebanking.com,17300.0,Stock,30698,5763,3842126,First Advantage Bank,Clarksville,TN,37040,3/31/2019,5/19/2019,NM,1430 Madison Street,FIRST ADVANTAGE BANCORP,Montgomery,"Clarksville, TN-KY",1/1/1953,9,0,0,4,0,2/9/1954,2/3/2012,0,0,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1
1681,2848756,http://www.fabtn.com,32820.0,Stock,35245,0,3640041,First Alliance Bank,Cordova,TN,38018,3/31/2019,5/19/2019,NM,"51 Germantown Court, # 100","FIRST ALLIANCE BANCSHARES, INC.",Shelby,"Memphis, TN-MS-AR",9/27/1999,4,0,0,4,0,9/27/1999,3/31/2006,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1
1682,321255,http://www.fabstonewall.com,,Stock,15762,0,0,First American Bank,Stonewall,OK,74871,3/31/2019,5/19/2019,NM,301 West Main Street,,Pontotoc,,7/4/1940,1,0,0,2,1,7/4/1940,1/17/2017,0,0,FDIC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1
1683,850036,www.firstambank.com,16980.0,Stock,3657,11088,1199974,First American Bank,Elk Grove Villag,IL,60007,3/31/2019,5/19/2019,NM,700 Busse Road,FIRST AMERICAN BANK CORPORATION,Cook,"Chicago-Naperville-Elgin, IL-IN-WI",3/26/1901,54,0,1,9,1,1/1/1934,2/17/2018,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,0
1684,771458,www.firstamb.net,,Stock,2240,9740,1108967,First American Bank,Artesia,NM,88210,3/31/2019,5/19/2019,NM,303 W Main Street,"FIRST ARTESIA BANCSHARES, INC.",Eddy,,1/1/1903,19,0,0,4,1,1/1/1934,5/8/2015,0,1,FDIC,DIF,Dallas,DALLAS,Albuquerque,Dallas,Western,West,0,1
1685,653648,www.1934.bank,,Stock,14808,10470,1207431,First American Bank,Fort Dodge,IA,50501,3/31/2019,5/19/2019,SM,1207 Central Avenue,"STARK BANK GROUP, LTD.",Webster,,6/1/1934,13,0,1,4,1,10/16/1934,12/30/2006,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
1686,101037,www.fabt.com,35380.0,Stock,8149,11973,1083729,First American Bank and Trust,Vacherie,LA,70090,3/31/2019,5/19/2019,NM,2785 Hwy 20,ONE AMERICAN CORP.,Saint James,"New Orleans-Metairie, LA",12/3/1910,25,0,0,4,0,1/1/1934,6/2/2010,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
1687,921039,http://www.firstamericanishere.com,12020.0,Stock,16858,11097,1138188,First American Bank and Trust Company,Athens,GA,30601,3/31/2019,5/19/2019,NM,300 College Avenue,FIRST AMERICAN BANCORP,Clarke,"Athens-Clarke County, GA",1/1/1934,7,0,0,4,0,11/1/1949,6/24/2011,0,1,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1
1688,3595682,http://www.fa-bank.net,33460.0,Stock,58593,0,3595440,"First American Bank, N.A.",Hudson,WI,54016,3/31/2019,5/19/2019,N,2424 Monetary Blvd.,"FIRST AMERICAN INVESTMENT, INC.",Saint Croix,"Minneapolis-St. Paul-Bloomington, MN-WI",6/22/2007,1,0,0,4,1,6/22/2007,3/1/2014,0,0,OCC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1
1689,786340,www.fanb.net,,Stock,19226,9725,3179877,First American National Bank,Iuka,MS,38852,3/31/2019,5/19/2019,N,1251 First American Drive,"FIRST AMERICAN BANCSHARES, INC.",Tishomingo,,9/5/1964,9,0,0,8,1,9/5/1964,3/31/2006,0,0,OCC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1
1690,2317672,http://www.fasbank.com,19740.0,Stock,34040,0,2747765,First American State Bank,Greenwood Villag,CO,80111,3/31/2019,5/19/2019,SM,"8390 E Crescent Parkway, # 1",FIRST AMERICAN BANCORP,Arapahoe,"Denver-Aurora-Lakewood, CO",7/10/1995,1,0,0,4,0,7/10/1995,3/31/2006,0,0,FED,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1
1691,1883321,www.firstamtrust.com,31080.0,Stock,26312,15660,0,"First American Trust, FSB",Santa Ana,CA,92707,3/31/2019,5/19/2019,SA,"5 1st American Way, 3rd Fl.",,Orange,"Los Angeles-Long Beach-Anaheim, CA",7/30/1985,10,0,1,5,0,7/30/1985,3/2/2018,0,1,OCC,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,0
1692,466240,www.firstarkansasbank.com,30780.0,Stock,16849,14212,1096550,First Arkansas Bank and Trust,Jacksonville,AR,72076,3/31/2019,5/19/2019,NM,600 West Main Street,"FIRST ARKANSAS BANCSHARES, INC.",Pulaski,"Little Rock-North Little Rock-Conway, AR",11/5/1949,24,0,1,4,1,11/5/1949,8/5/2008,0,1,FDIC,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1
1693,239659,http://www.firstbankweb.com,48660.0,Stock,3121,13255,1109544,First Bank,Burkburnett,TX,76354,3/31/2019,5/19/2019,NM,300 East Third,"FIRST BURKBURNETT BANCSHARES, INC.",Wichita,"Wichita Falls, TX",1/1/1907,9,0,0,4,1,1/1/1934,7/8/2009,0,1,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1
1694,216922,http://www.localfirstbank.com,,Stock,15019,14337,1076431,First Bank,Southern Pines,NC,28387,3/31/2019,5/19/2019,SM,300 S.W. Broad Street,FIRST BANCORP,Moore,,1/1/1934,103,0,1,4,0,2/8/1935,10/1/2017,0,1,FED,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,0
1695,280352,https://yourfirst.bank,,Stock,4092,0,2209030,First Bank,Erick,OK,73645,3/31/2019,5/19/2019,NM,118 W. Roger Miller Blvd.,"ERICK BANCSHARES, INC.",Beckham,,12/12/1902,4,0,0,2,1,1/1/1934,11/6/2015,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1
1696,899428,www.fbvirginia.com,,Stock,6917,10684,1076123,First Bank,Strasburg,VA,22657,3/31/2019,5/19/2019,SM,112 West King Street,FIRST NATIONAL CORPORATION,Shenandoah,,7/1/1907,14,0,0,4,0,1/1/1934,4/17/2015,0,1,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1
1697,2349459,https://www.myfirstbank.com,19140.0,Stock,34116,0,2349440,First Bank,Dalton,GA,30721,3/31/2019,5/19/2019,NM,118 North Hamilton Street,"FBD HOLDING COMPANY, INC.",Whitfield,"Dalton, GA",1/8/1996,6,0,0,4,0,1/8/1996,2/1/2016,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1
1698,3401970,www.FirstBanknj.com,45940.0,Stock,58481,0,0,First Bank,Hamilton,NJ,8690,3/31/2019,5/19/2019,NM,2465 Kuser Road,,Mercer,"Trenton, NJ",4/23/2007,16,0,1,4,0,4/23/2007,4/30/2018,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,Philadelphia,Northeastern,Northeast,0,1
1699,169653,WWW.FIRSTBANKS.COM,41180.0,Stock,12229,12597,1118797,First Bank,Creve Coeur,MO,63141,3/31/2019,5/19/2019,SM,11901 Olive Boulevard,FB CORPORATION,Saint Louis,"St. Louis, MO-IL",7/30/1906,94,0,1,4,0,1/1/1934,12/31/2015,0,1,FED,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,0
1700,49652,www.first-bank.net,,Stock,16473,0,1055351,First Bank,Sterling,KS,67579,3/31/2019,5/19/2019,NM,128 South Broadway Avenue,"CORONADO, INC.",Rice,,1/1/1907,3,0,0,2,0,8/26/1946,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1
1701,875936,www.firstbankms.com,,Stock,5907,0,1082692,First Bank,Mccomb,MS,39648,3/31/2019,5/19/2019,NM,105 South Broadway Street,FIRST SOUTHWEST CORPORATION,Pike,,6/25/1895,16,0,0,4,1,1/1/1934,5/29/2015,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1
1702,291330,http://www.fbonline.biz,,Stock,1744,0,1918755,First Bank,Wadley,AL,36276,3/31/2019,5/19/2019,NM,312 Main Street,"PEOPLES INDEPENDENT BANCSHARES, INC.",Randolph,,11/6/1907,5,0,0,7,1,1/1/1934,2/24/2011,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1
1703,451068,http://www.firstbankak.com,,Stock,14885,8885,1416701,First Bank,Ketchikan,AK,99901,3/31/2019,5/19/2019,NM,331 Dock Street,"FIRST BANCORP, INC.",Ketchikan Gateway,,9/15/1924,9,0,0,4,1,11/23/1934,3/2/2018,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,Western,0,1
1704,131436,http://www.first1bank.com,,Stock,9620,13673,2061162,First Bank,Clewiston,FL,33440,3/31/2019,5/19/2019,NM,300 East Sugarland Highway,"PIONEER BANKCORP, INC.",Hendry,,1/1/1922,7,0,0,4,0,1/1/1934,3/31/2006,0,0,FDIC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1
